URL|Entropy|BagOfWords|ContainsIP|LengthURL|SpecialChars|SuspiciousStrings|NumberOfDigits|Popularity|Safebrowsing|Malicious
log.optimizely.com|3.4613201402110088|3|0|18|0|0|0|1613|0|0
play.l.google.com|3.1307179879273748|3|0|17|0|0|0|1614|0|0
vap.lijit.com|3.3927474104487847|3|0|13|0|0|0|1615|0|0
rtd.tubemogul.com|3.4992275471326932|3|0|17|0|0|0|1616|0|0
g.symcd.com|2.9139770731827523|2|0|11|0|0|0|1617|0|0
secure-dcr.imrworldwide.com|3.5599000019230833|4|0|27|0|0|0|1618|0|0
cdn.at.atwola.com|3.1751231351134614|4|0|17|0|0|0|1619|0|0
pixel.mtrcs.samba.tv|3.6841837197791882|4|0|20|0|0|0|1620|0|0
cdn.viglink.com|3.373557262275185|3|0|15|0|0|0|1621|0|0
ads.tremorhub.com|3.6168746059562227|3|0|17|0|0|0|1622|0|0
adkmob.com|2.9219280948873627|2|0|10|0|0|0|1623|0|0
com.nsatc.net|3.085055102756477|3|0|13|0|0|0|1624|0|0
taobao.com|2.6464393446710157|2|0|10|0|0|0|1625|0|0
3gppnetwork.org|3.3735572622751855|2|0|15|0|0|1|1626|0|0
pub.3gppnetwork.org|3.576617644908667|3|0|19|0|0|1|1627|0|0
siteintercept.qualtrics.com|3.7080481500712317|3|0|27|0|0|0|1628|0|0
mas-ext.amazon.com|3.4193819456463714|4|0|18|0|0|0|1629|0|0
e2.akamaiedge.net|3.2195282822995477|3|0|17|0|0|1|1630|0|0
scontent.cdninstagram.com|3.543465189601647|3|0|25|0|0|0|1631|0|0
status.thawte.com|3.2639334294856344|3|0|17|0|0|0|1632|0|0
technoratimedia.com|3.511085408180428|2|0|19|0|0|0|1633|0|0
adswizz.com|3.277613436819116|2|0|11|0|0|0|1634|0|0
trustwave.com|3.546593564294939|2|0|13|0|0|0|1635|0|0
partner.googleadservices.com|3.8248629576173565|3|0|28|0|0|0|1636|0|0
mab.chartbeat.com|3.219528282299548|3|0|17|0|0|0|1637|0|0
acroipm2.adobe.com|3.4613201402110088|3|0|18|0|0|1|1638|0|0
client-s.gateway.messenger.live.com|3.8645783739023827|5|0|35|0|0|0|1639|0|0
ds.reson8.com|3.238901256602631|3|0|13|0|0|1|1640|0|0
cspix.media6degrees.com|3.6539967386657093|3|0|23|0|0|1|1641|0|0
settings.data.microsoft.com.akadns.net|3.7024260409909395|6|0|38|0|0|0|1642|0|0
starfieldtech.com|3.734521664779752|2|0|17|0|0|0|1643|0|0
bolt.v.dropbox.com|3.3502090290998976|3|0|18|0|0|0|1644|0|0
inner-active.mobi|3.572469458770136|3|0|17|0|0|0|1645|0|0
groupon.com|3.0271691184406193|2|0|11|0|0|0|1646|0|0
js.moatads.com|3.09306920777189|3|0|14|0|0|0|1647|0|0
pandora.com|3.0957952550009344|2|0|11|0|0|0|1648|0|0
gmtdmp.mookie1.com|3.3502090290998976|3|0|18|0|0|1|1649|0|0
localytics.com|3.182005814760214|2|0|14|0|0|0|1650|0|0
bk.addthis.com|3.52164063634332|3|0|14|0|0|0|1651|0|0
da1.akamai.net|3.093069207771891|3|0|14|0|0|1|1652|0|0
samsungosp.com|3.182005814760214|2|0|14|0|0|0|1653|0|0
nam.loki.delve.office.com|3.5434651896016467|5|0|25|0|0|0|1654|0|0
scontent-iad3-1.xx.fbcdn.net|3.8248629576173565|5|0|28|0|0|2|1655|0|0
y-medialink.com|3.6402239289418516|2|0|15|0|0|0|1656|0|0
prod.y-medialink.com|3.821928094887362|3|0|20|0|0|0|1657|0|0
img-getpocket.cdn.mozilla.net|3.8833374604210062|5|0|29|0|0|0|1658|0|0
univide.com|3.277613436819116|2|0|11|0|0|0|1659|0|0
cdn.segment.com|3.2402239289418517|3|0|15|0|0|0|1660|0|0
uat-net.technoratimedia.com|3.661932872373582|4|0|27|0|0|0|1661|0|0
cas.criteo.com|3.182005814760214|3|0|14|0|0|0|1662|0|0
www.flickr.com|3.182005814760214|3|0|14|0|0|0|1663|0|0
mobilemaps-pa.googleapis.com|3.5836169753972325|4|0|28|0|0|0|1664|0|0
ytstatic.l.google.com|3.4273334938982645|3|0|21|0|0|0|1665|0|0
content.googleapis.com|3.550340709546388|3|0|22|0|0|0|1666|0|0
hotmail.com|3.0957952550009344|2|0|11|0|0|0|1667|0|0
mads.amazon-adsystem.com|3.4701755214643453|4|0|24|0|0|0|1668|0|0
mwbsys.com|2.9219280948873623|2|0|10|0|0|0|1669|0|0
spongecell.com|3.2359263506290334|2|0|14|0|0|0|1670|0|0
a771.dscq.akamai.net|3.5841837197791886|4|0|20|0|0|3|1671|0|0
ip-info.ff.avast.com|3.546439344671015|5|0|20|0|0|0|1672|0|0
vidstat.taboola.com|3.3918926446809334|3|0|19|0|0|0|1673|0|0
summerhamster.com|3.263933429485634|2|0|17|0|0|0|1674|0|0
www.summerhamster.com|3.403989446485262|3|0|21|0|0|0|1675|0|0
time-osx.g.aaplimg.com|3.663532754804254|4|0|22|0|0|0|1676|0|0
partner.mediawallahscript.com|3.866433150225384|3|0|29|0|0|0|1677|0|0
login.dotomi.com|3.125|3|0|16|0|0|0|1678|0|0
www.tumblr.com|3.182005814760214|3|0|14|0|0|0|1679|0|0
gycs.b.yahoodns.net|3.5766176449086666|3|0|19|0|0|0|1680|0|0
adblockplus.org|3.640223928941852|2|0|15|0|0|0|1681|0|0
pubmatic2waycm-atl.netmng.com|3.952302977662386|4|0|29|0|0|1|1682|0|0
list-manage.com|3.640223928941852|3|0|15|0|0|0|1683|0|0
norton.com|2.6464393446710153|2|0|10|0|0|0|1684|0|0
us1.gigya.com|3.3927474104487847|3|0|13|0|0|1|1685|0|0
mobula.sdk.duapps.com|3.4992275417233576|4|0|21|0|0|0|1686|0|0
sdk.duapps.com|3.2359263506290334|3|0|14|0|0|0|1687|0|0
office15client.microsoft.com|3.610577243331642|3|0|28|0|0|2|1688|0|0
wac.edgecastcdn.net|3.221097250057958|3|0|19|0|0|0|1689|0|0
ocsp.comodoca4.com|2.858278308418045|3|0|18|0|0|1|1690|0|0
cello.client-channel.google.com|3.434215165910625|5|0|31|0|0|0|1691|0|0
sirius.mwbsys.com|3.2639334294856344|3|0|17|0|0|0|1692|0|0
gslbeacon.lijit.com|3.7216117239699025|3|0|19|0|0|0|1693|0|0
eum-appdynamics.com|3.6818808028034042|3|0|19|0|0|0|1694|0|0
mparticle.com|3.3927474104487847|2|0|13|0|0|0|1695|0|0
symantec.com.edgekey.net|3.4864405016961446|4|0|24|0|0|0|1696|0|0
foresee.com|2.845350936622437|2|0|11|0|0|0|1697|0|0
asimov-win.settings.data.microsoft.com.akadns.net|3.878106090445803|8|0|49|0|0|0|1698|0|0
fp.msedge.net|3.180832987205441|3|0|13|0|0|0|1699|0|0
flipboard.com|3.546593564294939|2|0|13|0|0|0|1700|0|0
bidtheatre.com|3.521640636343319|2|0|14|0|0|0|1701|0|0
adsby.bidtheatre.com|3.721928094887362|3|0|20|0|1|0|1702|0|0
init-cdn.itunes-apple.com.akadns.net|3.819114154689793|7|0|36|0|0|0|1703|0|0
appsforoffice.microsoft.com|3.4080531326597545|3|0|27|0|0|0|1704|0|0
www.dropbox.com|3.139572261986723|3|0|15|0|0|0|1705|0|0
nist.gov|3.0|2|0|8|0|0|0|1706|0|0
match.adsby.bidtheatre.com|3.6902603909683838|4|0|26|0|1|0|1707|0|0
dt.videohub.tv|3.2359263506290334|3|0|14|0|0|0|1708|0|0
cwkuki.com|2.9219280948873623|2|0|10|0|0|0|1709|0|0
clients2.googleusercontent.com|3.6314018453921717|3|0|30|0|0|1|1710|0|0
bazaarvoice.com|3.323231428797621|2|0|15|0|0|0|1711|0|0
linksynergy.com|3.640223928941852|2|0|15|0|0|0|1712|0|0
ce.apple-dns.net|3.327819531114783|4|0|16|0|0|0|1713|0|0
ws.symantec.com.edgekey.net|3.584160077184328|5|0|27|0|0|0|1714|0|0
visitor-usa01.omnitagjs.com|3.930270372293454|4|0|27|0|0|2|1715|0|0
o.aolcdn.com|2.8553885422075336|2|0|12|0|0|0|1716|0|0
ic.tynt.com|2.9139770731827523|3|0|11|0|0|0|1717|0|0
deepintent.com|3.182005814760214|2|0|14|0|0|0|1718|0|0
cedexis.com|3.0957952550009344|2|0|11|0|0|0|1719|0|0
ssp.lkqd.net|3.2516291673878226|3|0|12|0|0|0|1720|0|0
gtrk.s3.amazonaws.com|3.653756708287001|4|0|21|0|0|1|1721|0|0
perfectmarket.com|3.3371753411230776|2|0|17|0|0|0|1722|0|0
widget.perfectmarket.com|3.7201755214643453|3|0|24|0|0|0|1723|0|0
google.com.ua|3.0269868333592873|3|0|13|0|0|0|1724|0|0
appier.net|2.9219280948873623|2|0|10|0|0|0|1725|0|0
nflximg.net|3.277613436819116|2|0|11|0|0|0|1726|0|0
c.appier.net|3.084962500721156|2|0|12|0|0|0|1727|0|0
cs.lkqd.net|3.2776134368191165|3|0|11|0|0|0|1728|0|0
snap.licdn.com|3.3787834934861767|3|0|14|0|0|0|1729|0|0
match.deepintent.com|3.446439344671015|3|0|20|0|0|0|1730|0|0
img-cdn.mediaplex.com|3.689703732199547|4|0|21|0|0|0|1731|0|0
safebrowsing-cache.google.com|3.883337460421007|4|0|29|0|0|0|1732|0|0
ocsp.trustwave.com|3.614369445886757|3|0|18|0|0|0|1733|0|0
mail.g03.yahoodns.net|3.8801799226757376|4|0|21|0|0|2|1734|0|0
de.tynt.com|3.0957952550009344|3|0|11|0|0|0|1735|0|0
imap.mail.g03.yahoodns.net|3.902174814211728|5|0|26|0|0|2|1736|0|0
frontend.weborama.fr|3.484183719779189|3|0|20|0|0|0|1737|0|0
cdn.spotxcdn.com|3.202819531114783|3|0|16|0|0|0|1738|0|0
e5413.g.akamaiedge.net|3.572623663895163|3|0|22|0|0|4|1739|0|0
metadsp.co.uk|3.5465935642949384|3|0|13|0|0|0|1740|0|0
csm2waycm-atl.netmng.com|3.7201755214643457|4|0|24|0|0|1|1741|0|0
v12group.com|3.4182958340544896|2|0|12|0|0|2|1742|0|0
supl.google.com|3.189898095464287|3|0|15|0|0|0|1743|0|0
ocsp-ds.ws.symantec.com.edgekey.net|3.758592489772478|7|0|35|0|0|0|1744|0|0
mail.onmicrosoft.com|3.384183719779189|3|0|20|0|0|0|1745|0|0
public.aol.com|3.2359263506290334|3|0|14|0|0|0|1746|0|0
districtm.io|3.0220552088742005|2|0|12|0|0|0|1747|0|0
swx.cdn.skype.com|3.5724694587701364|4|0|17|0|0|0|1748|0|0
adt.pxl.ace.advertising.com|3.912113890972231|5|0|27|0|0|0|1749|0|0
execute-api.us-east-1.amazonaws.com|3.875731503204188|6|0|35|0|0|1|1750|0|0
pub.pxl.ace.advertising.com|4.088220835496803|5|0|27|0|0|0|1751|0|0
en.wikipedia.org|3.452819531114783|3|0|16|0|0|0|1752|0|0
completion.amazon.com|3.4039894464852614|3|0|21|0|0|0|1753|0|0
glpals.com|3.121928094887362|2|0|10|0|0|0|1754|0|0
decide.mixpanel.com|3.471354487013931|3|0|19|0|0|0|1755|0|0
paypalobjects.com|3.6168746059562227|2|0|17|0|0|0|1756|0|0
dmp.adform.net|3.3787834934861767|3|0|14|0|0|0|1757|0|0
www.paypalobjects.com|3.6897037321995474|3|0|21|0|0|0|1758|0|0
delivery-us-central-1.openx.net|4.014860327200948|5|0|31|0|0|1|1759|0|0
aolp-prd.public.aol.com|3.522711955680758|5|0|23|0|0|0|1760|0|0
dmp-pixel.aolp-prd.public.aol.com|3.7000144837038995|7|0|33|0|0|0|1761|0|0
media.licdn.com|3.2402239289418517|3|0|15|0|0|0|1762|0|0
event.spotxchange.com|3.6897037321995474|3|0|21|0|0|0|1763|0|0
widespace.com|3.3927474104487847|2|0|13|0|0|0|1764|0|0
engine.widespace.com|3.521928094887362|3|0|20|0|0|0|1765|0|0
dscx.akamaiedge.net|3.5368867237421693|3|0|19|0|0|0|1766|0|0
meraki.com|3.1219280948873624|2|0|10|0|0|0|1767|0|0
audible.com|3.459431618637298|2|0|11|0|0|0|1768|0|0
log.adaptv.advertising.com|3.8731406795131327|4|0|26|0|0|0|1769|0|0
platform.linkedin.com|3.8208888513501886|3|0|21|0|0|0|1770|0|0
player.vimeo.com|3.5|3|0|16|0|0|0|1771|0|0
liveperson.net|3.3248629576173574|2|0|14|0|0|0|1772|0|0
vungle.com|3.321928094887362|2|0|10|0|0|0|1773|0|0
usersync.videoamp.com|3.820888851350188|3|0|21|0|0|0|1774|0|0
adx1.com|3.0|2|0|8|0|0|1|1775|0|0
dvgtm.akadns.net|3.375|3|0|16|0|0|0|1776|0|0
lfstmedia.com|3.546593564294939|2|0|13|0|0|0|1777|0|0
rtb.adx1.com|3.418295834054489|3|0|12|0|0|1|1778|0|0
sync.jivox.com|3.3787834934861767|3|0|14|0|0|0|1779|0|0
ei.rlcdn.com|3.2516291673878226|3|0|12|0|0|0|1780|0|0
tiles.r53-2.services.mozilla.com|3.9056390622295662|5|0|32|0|0|3|1781|0|0
s.gycs.b.yahoodns.net|3.4992275417233576|3|0|21|0|0|0|1782|0|0
secure.img-cdn.mediaplex.com|3.869331261111518|5|0|28|0|0|0|1783|0|0
activity.windows.com|3.5841837197791886|3|0|20|0|0|0|1784|0|0
ocsp.starfieldtech.com|3.788754913993503|3|0|22|0|0|0|1785|0|0
cdn.tt.omtrdc.net|2.984234164652489|4|0|17|0|0|0|1786|0|0
visualstudio.com|3.5|2|0|16|0|0|0|1787|0|0
rackcdn.com|3.0271691184406193|2|0|11|0|0|0|1788|0|0
registrar.skype.com|3.6818808028034042|3|0|19|0|0|0|1789|0|0
prod.registrar.skype.com|3.7201755214643457|4|0|24|0|0|0|1790|0|0
cl3.apple.com|3.085055102756477|3|0|13|0|0|1|1791|0|0
sundaysky.com|3.392747410448785|2|0|13|0|0|0|1792|0|0
vid.springserve.com|3.6163485660751653|3|0|19|0|0|0|1793|0|0
brwpks.com|3.321928094887362|2|0|10|0|0|0|1794|0|0
getgo.com|2.725480556997868|2|0|9|0|0|0|1795|0|0
tlx.3lift.com|3.238901256602631|3|0|13|0|0|1|1796|0|0
fqtag.com|3.169925001442312|2|0|9|0|0|0|1797|0|0
contextweb.map.fastlylb.net|3.8100810205217313|4|0|27|0|0|0|1798|0|0
prod.contextweb.map.fastlylb.net|3.9764097655573916|5|0|32|0|0|0|1799|0|0
go.com|2.2516291673878226|2|0|6|0|0|0|1800|0|0
insights.hotjar.com|3.6163485660751653|3|0|19|0|0|0|1801|0|0
services.disqus.com|3.405822250285692|3|0|19|0|0|0|1802|0|0
d9.flashtalking.com|3.932138039759377|3|0|19|0|0|1|1803|0|0
urs.smartscreen.microsoft.com|3.512479270691232|4|0|29|0|0|0|1804|0|0
webrootcloudav.com|3.614369445886757|2|0|18|0|0|0|1805|0|0
microsoft.com.edgesuite.net|3.6339740759971577|4|0|27|0|0|0|1806|0|0
districtm.ca|3.084962500721156|2|0|12|0|0|0|1807|0|0
secure.uac.advertising.com|3.767183467891461|4|0|26|0|0|0|1808|0|0
mrpdata.net|3.0957952550009344|2|0|11|0|0|0|1809|0|0
j.mrpdata.net|3.238901256602631|2|0|13|0|0|0|1810|0|0
adformnet.akadns.net|3.4464393446710155|3|0|20|0|0|0|1811|0|0
yieldoptimizer.com|3.5724312513221195|2|0|18|0|0|0|1812|0|0
stats.wp.com|3.084962500721156|3|0|12|0|0|0|1813|0|0
p.placed.com|3.084962500721156|2|0|12|0|0|0|1814|0|0
ent-shasta-rrs.symantec.com|3.587858798299508|5|0|27|0|0|0|1815|0|0
content.office.net|2.93299930663729|3|0|18|0|0|0|1816|0|0
su.ff.avast.com|3.189898095464287|4|0|15|0|0|0|1817|0|0
viber.com|3.169925001442312|2|0|9|0|0|0|1818|0|0
cedexis.net|3.027169118440619|2|0|11|0|0|0|1819|0|0
cdx.cedexis.net|3.056564762130954|3|0|15|0|0|0|1820|0|0
bid.contextweb.com|3.5032583347756456|3|0|18|0|0|0|1821|0|0
crsspxl.com|3.0957952550009344|2|0|11|0|0|0|1822|0|0
tag.crsspxl.com|3.5068905956085183|3|0|15|0|0|0|1823|0|0
adriver.ru|2.8464393446710154|2|0|10|0|0|0|1824|0|0
33across.com|2.9182958340544896|2|0|12|0|0|2|1825|0|0
akadns6.net|3.0957952550009344|2|0|11|0|0|1|1826|0|0
msa.akadns6.net|3.189898095464288|3|0|15|0|0|1|1827|0|0
gfx.ms|2.584962500721156|2|0|6|0|0|0|1828|0|0
visualwebsiteoptimizer.com|3.9021748142117274|2|0|26|0|0|0|1829|0|0
dev.visualwebsiteoptimizer.com|3.973557262275185|3|0|30|0|0|0|1830|0|0
15.taboola.com|3.182005814760214|3|0|14|0|0|2|1831|0|0
login.msa.akadns6.net|3.617809684374455|4|0|21|0|0|1|1832|0|0
global-ssl.fastly.net|3.4992275417233567|4|0|21|0|0|0|1833|0|0
web.vortex.data.microsoft.com|3.7974676329840045|5|0|29|0|0|0|1834|0|0
analytics.localytics.com|3.3553885422075336|3|0|24|0|0|0|1835|0|0
b.yahoo.com|2.845350936622437|2|0|11|0|0|0|1836|0|0
att.net|2.128085278891395|2|0|7|0|0|0|1837|0|0
cdn.onesignal.com|3.4548223999466066|3|0|17|0|0|0|1838|0|0
settings-ssl.xboxlive.com|3.763856189774724|4|0|25|0|0|0|1839|0|0
dl.google.com|2.873140679513133|3|0|13|0|0|0|1840|0|0
dscb1.akamaiedge.net|3.6464393446710153|3|0|20|0|0|1|1841|0|0
gsa.apple.com|3.238901256602631|3|0|13|0|0|0|1842|0|0
cdn-apple.com.akadns.net|3.6572682296173897|5|0|24|0|0|0|1843|0|0
ads.lfstmedia.com|3.4992275471326932|3|0|17|0|0|0|1844|0|0
pancake.cdn-apple.com.akadns.net|3.566428031846024|6|0|32|0|0|0|1845|0|0
gycpi.b.yahoodns.net|3.7841837197791883|3|0|20|0|0|0|1846|0|0
goog.a3cloud.net|3.452819531114783|3|0|16|0|0|1|1847|0|0
apis.mail.yahoo.com|3.2866294867861963|4|0|19|0|0|0|1848|0|0
www.google.com.ua|3.1307179879273748|4|0|17|0|0|0|1849|0|0
cache.datamart.windows.com|3.6423714487439023|4|0|26|0|0|0|1850|0|0
courier-sandbox-push-apple.com.akadns.net|4.155498040834077|7|0|41|0|0|0|1851|0|0
vzw.com|2.8073549220576046|2|0|7|0|0|0|1852|0|0
edgecastdns.net|3.0565647621309546|2|0|15|0|0|0|1853|0|0
oxp.emea.mxptint.net|3.2086949695628415|4|0|20|0|0|0|1854|0|0
apptimize.com|3.238901256602631|2|0|13|0|0|0|1855|0|0
api.placed.com|3.2359263506290334|3|0|14|0|0|0|1856|0|0
0.gravatar.com|3.182005814760214|2|0|14|0|0|1|1857|0|0
e8218.dscb1.akamaiedge.net|3.7962176025900556|4|0|26|0|0|5|1858|0|0
sync.bfmio.com|3.2359263506290334|3|0|14|0|0|0|1859|0|0
www.paypal.com|3.039148671903071|3|0|14|0|0|0|1860|0|0
update.eset.com|3.323231428797621|3|0|15|0|0|0|1861|0|0
contacts.google.com|3.260828171224456|3|0|19|0|0|0|1862|0|0
brightcove.net|3.521640636343319|2|0|14|0|0|0|1863|0|0
oracle.com|2.9219280948873623|2|0|10|0|0|0|1864|0|0
api.viglink.com|3.4565647621309536|3|0|15|0|0|0|1865|0|0
gallery.mailchimp.com|3.5585186130489057|3|0|21|0|0|0|1866|0|0
setup.fe.apple-dns.net|3.390805482076982|5|0|22|0|0|0|1867|0|0
aax-eu.amazon-adsystem.com|3.6864194113487736|5|0|26|0|0|0|1868|0|0
cmap.ox.ace.advertising.com|3.8100810205217313|5|0|27|0|0|0|1869|0|0
ox.ace.advertising.com|3.788754913993502|4|0|22|0|0|0|1870|0|0
pixel.rubiconproject.net.akadns.net|3.9648576597402956|4|0|35|0|0|0|1871|0|0
sig.atdmt.com|3.238901256602631|3|0|13|0|0|0|1872|0|0
akam.nflximg.com|3.452819531114783|3|0|16|0|0|0|1873|0|0
tp.akam.nflximg.com|3.642149881636906|4|0|19|0|0|0|1874|0|0
svastx.moatads.com|3.197159723424149|3|0|18|0|0|0|1875|0|0
www.google.co.uk|2.9834585933443494|4|0|16|0|0|0|1876|0|0
sp.itunes.apple.com|3.536886723742169|4|0|19|0|0|0|1877|0|0
dclk-match.dotomi.com|3.427333493898265|4|0|21|0|0|0|1878|0|0
tags.w55c.net|3.238901256602631|3|0|13|0|0|2|1879|0|0
api.bounceexchange.com|3.663532754804254|3|0|22|0|0|0|1880|0|0
microsoft.com.nsatc.net|3.4357554339416274|4|0|23|0|0|0|1881|0|0
services.visualstudio.com|3.6536606896881856|3|0|25|0|0|0|1882|0|0
www.mozilla.org|3.1898980954642875|3|0|15|0|0|0|1883|0|0
exe.bid|2.5216406363433186|2|0|7|0|1|0|1884|0|0
setting.rayjump.com|3.932138039759377|3|0|19|0|0|0|1885|0|0
analytics.spongecell.com|3.6887218755408675|3|0|24|0|0|0|1886|0|0
dc.services.visualstudio.com|3.6550455468258045|4|0|28|0|0|0|1887|0|0
appsitemsuggest-pa.clients6.google.com|3.852676197426379|5|0|38|0|0|1|1888|0|0
t0.ssl.ak.dynamic.tiles.virtualearth.net|3.868453957701921|7|0|40|0|0|1|1889|0|0
history.google.com|3.503258334775646|3|0|18|0|0|0|1890|0|0
by.uservoice.com|3.5|3|0|16|0|0|0|1891|0|0
webrootanywhere.com|3.5368867237421684|2|0|19|0|0|0|1892|0|0
engageya.com|3.0849625007211556|2|0|12|0|0|0|1893|0|0
mobile.twitter.com|3.3502090290998976|3|0|18|0|0|0|1894|0|0
players.brightcove.net|3.9705730958116843|3|0|22|0|0|0|1895|0|0
getpocket-cdn.prod.mozaws.net|3.9262723741395074|5|0|29|0|0|0|1896|0|0
easylist-downloads.adblockplus.org|4.043057694064253|4|0|34|0|0|0|1897|0|0
dis.eu.criteo.com|3.3371753411230776|4|0|17|0|0|0|1898|0|0
go.trouter.io|2.8731406795131336|3|0|13|0|0|0|1899|0|0
atemda.com|2.9219280948873623|2|0|10|0|0|0|1900|0|0
cogocast.net|3.084962500721156|2|0|12|0|0|0|1901|0|0
aus5.mozilla.org|3.5|3|0|16|0|0|1|1902|0|0
cdns.us1.gigya.com|3.5724312513221195|4|0|18|0|0|1|1903|0|0
firebaseio.com|3.3787834934861767|2|0|14|0|0|0|1904|0|0
e2ro.com|2.75|2|0|8|0|0|1|1905|0|0
animate.adobe.com|3.3371753411230776|3|0|17|0|0|0|1906|0|0
twitch.tv|2.6416041678685933|2|0|9|0|0|0|1907|0|0
fitbit.com|2.9219280948873623|2|0|10|0|0|0|1908|0|0
intercom.io|3.095795255000934|2|0|11|0|0|0|1909|0|0
sync-eu.exe.bid|3.4565647621309536|4|0|15|0|2|0|1910|0|0
node.e2ro.com|3.0269868333592873|3|0|13|0|0|1|1911|0|0
config.mobile.yahoo.com|3.551191174465697|4|0|23|0|0|0|1912|0|0
apple-finance.query.yahoo.com|3.926272374139508|5|0|29|0|0|0|1913|0|0
api.amazonvideo.com|3.431623565847432|3|0|19|0|0|0|1914|0|0
t.cwkuki.com|3.0849625007211556|2|0|12|0|0|0|1915|0|0
trustx.org|2.9219280948873623|2|0|10|0|0|0|1916|0|0
sofia.trustx.org|3.375|3|0|16|0|0|0|1917|0|0
3-courier.push.apple.com|3.772055208874201|4|0|24|0|0|1|1918|0|0
23-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1919|0|0
trust-provider.com|3.683542362433231|3|0|18|0|0|0|1920|0|0
40-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1921|0|0
sn.webrootcloudav.com|3.820888851350188|3|0|21|0|0|0|1922|0|0
pxl.jivox.com|3.238901256602631|3|0|13|0|0|0|1923|0|0
24-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1924|0|0
41-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1925|0|0
49-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1926|0|0
39-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1927|0|0
18-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1928|0|0
43-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1929|0|0
4-courier.push.apple.com|3.772055208874201|4|0|24|0|0|1|1930|0|0
2-courier.push.apple.com|3.772055208874201|4|0|24|0|0|1|1931|0|0
9-courier.push.apple.com|3.772055208874201|4|0|24|0|0|1|1932|0|0
32-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1933|0|0
45-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1934|0|0
16-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1935|0|0
p.akamaiedge.net|3.2806390622295662|2|0|16|0|0|0|1936|0|0
42-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1937|0|0
28-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1938|0|0
12-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1939|0|0
44-courier.push.apple.com|3.783465189601647|5|0|25|0|0|2|1940|0|0
21-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1941|0|0
35-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1942|0|0
7-courier.push.apple.com|3.772055208874201|4|0|24|0|0|1|1943|0|0
a.applovin.com|3.2359263506290334|2|0|14|0|0|0|1944|0|0
nexus.live.com.akadns.net|3.783465189601646|5|0|25|0|0|0|1945|0|0
prod-w.nexus.live.com.akadns.net|4.090018266288633|6|0|32|0|0|0|1946|0|0
10-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1947|0|0
26-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1948|0|0
17-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1949|0|0
20-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1950|0|0
33-courier.push.apple.com|3.783465189601647|5|0|25|0|0|2|1951|0|0
13-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1952|0|0
30-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1953|0|0
37-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1954|0|0
11-courier.push.apple.com|3.783465189601647|5|0|25|0|0|2|1955|0|0
app.link|2.75|2|0|8|0|0|0|1956|0|0
50-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1957|0|0
47-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1958|0|0
25-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1959|0|0
46-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1960|0|0
6-courier.push.apple.com|3.772055208874201|4|0|24|0|0|1|1961|0|0
31-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1962|0|0
48-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1963|0|0
14-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1964|0|0
img.s-msn.com|3.0269868333592873|3|0|13|0|0|0|1965|0|0
5-courier.push.apple.com|3.772055208874201|4|0|24|0|0|1|1966|0|0
29-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1967|0|0
dspg.akamaiedge.net|3.4316235658474326|3|0|19|0|0|0|1968|0|0
8-courier.push.apple.com|3.772055208874201|4|0|24|0|0|1|1969|0|0
36-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1970|0|0
38-courier.push.apple.com|3.8634651896016465|5|0|25|0|0|2|1971|0|0
pre-usermatch.targeting.unrulymedia.com|4.060416641661804|5|0|39|0|0|0|1972|0|0
p.univide.com|3.3927474104487847|2|0|13|0|0|0|1973|0|0
22-courier.push.apple.com|3.783465189601647|5|0|25|0|0|2|1974|0|0
